J-Date,Date,Weekday,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1404-01-31,2025-04-20,Sunday,3986,3986,3986,3986,3986,4231355,16866181030,165,تلیسه,دامداری تلیسه نمونه,فرابورس,3464,3464,3464,3464,3464
1404-02-01,2025-04-21,Monday,4105,4105,3875,3949,4046,14335952,58006650876,782,تلیسه,دامداری تلیسه نمونه,فرابورس,3568,3568,3368,3432,3517
1404-02-02,2025-04-22,Tuesday,4040,4040,3925,3925,3932,13752101,54072807289,683,تلیسه,دامداری تلیسه نمونه,فرابورس,3511,3511,3411,3411,3417
1404-02-03,2025-04-23,Wednesday,3982,3982,3831,3883,3851,14731712,56733535325,1023,تلیسه,دامداری تلیسه نمونه,فرابورس,3461,3461,3330,3375,3347
1404-02-06,2025-04-26,Saturday,3950,3950,3822,3871,3871,11761089,45529523373,554,تلیسه,دامداری تلیسه نمونه,فرابورس,3433,3433,3322,3364,3364
1404-02-07,2025-04-27,Sunday,3835,3987,3780,3987,3869,51832699,200553217862,1488,تلیسه,دامداری تلیسه نمونه,فرابورس,3333,3465,3285,3465,3363
1404-02-08,2025-04-28,Monday,3985,3985,3985,3985,3985,20514273,81749377905,232,تلیسه,دامداری تلیسه نمونه,فرابورس,3464,3464,3464,3464,3464
1404-02-09,2025-04-29,Tuesday,4104,4104,4104,4104,4104,4989926,20478656304,108,تلیسه,دامداری تلیسه نمونه,فرابورس,3567,3567,3567,3567,3567
1404-02-10,2025-04-30,Wednesday,4227,4227,4227,4227,4227,15976359,67532069493,172,تلیسه,دامداری تلیسه نمونه,فرابورس,3674,3674,3674,3674,3674
1404-02-13,2025-05-03,Saturday,4230,4353,4170,4353,4303,95724355,411945768182,1888,تلیسه,دامداری تلیسه نمونه,فرابورس,3676,3783,3624,3783,3740
1404-02-14,2025-05-04,Sunday,4432,4432,4432,4432,4432,13309644,58988342208,240,تلیسه,دامداری تلیسه نمونه,فرابورس,3852,3852,3852,3852,3852
1404-02-15,2025-05-05,Monday,4564,4564,4564,4564,4564,23828776,108754533664,317,تلیسه,دامداری تلیسه نمونه,فرابورس,3967,3967,3967,3967,3967
1404-02-16,2025-05-06,Tuesday,4700,4700,4428,4470,4528,120843140,547229179010,4299,تلیسه,دامداری تلیسه نمونه,فرابورس,4085,4085,3849,3885,3936
1404-02-17,2025-05-07,Wednesday,4550,4599,4393,4449,4491,56279136,252767270166,2545,تلیسه,دامداری تلیسه نمونه,فرابورس,3955,3997,3818,3867,3903
1404-02-20,2025-05-10,Saturday,4415,4415,4357,4359,4365,31935957,139399790599,1936,تلیسه,دامداری تلیسه نمونه,فرابورس,3837,3837,3787,3789,3794
1404-02-21,2025-05-11,Sunday,4362,4364,4238,4364,4304,11393181,49037148197,1068,تلیسه,دامداری تلیسه نمونه,فرابورس,3791,3793,3683,3793,3741
1404-02-22,2025-05-12,Monday,4433,4433,4433,4433,4402,2545642,11284830986,121,تلیسه,دامداری تلیسه نمونه,فرابورس,3853,3853,3853,3853,3826
1404-02-23,2025-05-13,Tuesday,4534,4534,4534,4534,4534,12180141,55224759294,284,تلیسه,دامداری تلیسه نمونه,فرابورس,3941,3941,3941,3941,3941
1404-02-24,2025-05-14,Wednesday,4640,4641,4516,4613,4603,19346910,89044684627,937,تلیسه,دامداری تلیسه نمونه,فرابورس,4033,4034,3925,4009,4001
