J-Date,Date,Weekday,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1403-07-29,2024-10-20,Sunday,21350,21350,21350,21350,21750,250990,5358636500,28,زدشت,کشت و صنعت دشت خرم دره,فرابورس,19976,19976,19976,19976,20350
1403-07-30,2024-10-21,Monday,21100,21200,21100,21100,21250,506749,10693622350,84,زدشت,کشت و صنعت دشت خرم دره,فرابورس,19742,19835,19742,19742,19882
1403-08-01,2024-10-22,Tuesday,20700,21250,20650,20650,21000,308003,6361629700,76,زدشت,کشت و صنعت دشت خرم دره,فرابورس,19368,19882,19321,19321,19648
1403-08-02,2024-10-23,Wednesday,20400,20400,20400,20400,20950,49674,1013349600,10,زدشت,کشت و صنعت دشت خرم دره,فرابورس,19087,19087,19087,19087,19601
1403-08-05,2024-10-26,Saturday,20400,21550,20400,21550,21000,778222,16355726800,106,زدشت,کشت و صنعت دشت خرم دره,فرابورس,19087,20163,19087,20163,19648
1403-08-06,2024-10-27,Sunday,21600,21600,21600,21600,21600,1076378,23249764800,75,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20210,20210,20210,20210,20210
1403-08-07,2024-10-28,Monday,21900,22200,21750,22200,22050,654874,14466606400,165,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20490,20771,20350,20771,20631
1403-08-08,2024-10-29,Tuesday,22400,22400,21400,21450,21800,415043,8971679200,304,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20958,20958,20022,20069,20397
1403-08-09,2024-10-30,Wednesday,21200,22350,21150,21600,21700,348585,7535449050,98,زدشت,کشت و صنعت دشت خرم دره,فرابورس,19835,20911,19789,20210,20303
1403-08-12,2024-11-02,Saturday,21750,22350,21200,21900,22050,448700,9989640050,107,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20350,20911,19835,20490,20631
1403-08-13,2024-11-03,Sunday,21450,21600,21400,21400,21800,292495,6263281150,63,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20069,20210,20022,20022,20397
1403-08-14,2024-11-04,Monday,21200,21950,21200,21500,21650,219645,4674327950,67,زدشت,کشت و صنعت دشت خرم دره,فرابورس,19835,20537,19835,20116,20256
1403-08-15,2024-11-05,Tuesday,22100,22100,21050,21200,21600,114256,2436220000,74,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20677,20677,19695,19835,20210
1403-08-16,2024-11-06,Wednesday,21150,21650,21000,21000,21050,823385,17325139050,156,زدشت,کشت و صنعت دشت خرم دره,فرابورس,19789,20256,19648,19648,19695
1403-08-19,2024-11-09,Saturday,21000,21650,21000,21650,21450,522265,11293542100,107,زدشت,کشت و صنعت دشت خرم دره,فرابورس,19648,20256,19648,20256,20069
1403-08-20,2024-11-10,Sunday,22050,22050,22050,22050,21800,390737,8615750850,82,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20631,20631,20631,20631,20397
1403-08-21,2024-11-11,Monday,22450,22450,21650,22150,22350,818825,18281189750,173,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21005,21005,20256,20724,20911
1403-08-22,2024-11-12,Tuesday,21750,22450,21700,21700,21950,631132,13808500750,158,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20350,21005,20303,20303,20537
1403-08-23,2024-11-13,Wednesday,21900,22600,21850,22600,22550,951019,21438224550,148,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20490,21145,20444,21145,21098
1403-08-26,2024-11-16,Saturday,23200,23200,23200,23200,23200,651248,15108953600,77,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21707,21707,21707,21707,21707
1403-08-27,2024-11-17,Sunday,23850,23850,22850,23100,23400,949280,22220185650,176,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22315,22315,21379,21613,21894
1403-08-28,2024-11-18,Monday,22800,24100,22800,24100,24000,1491378,35785874700,204,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21332,22549,21332,22549,22455
1403-08-29,2024-11-19,Tuesday,24450,24700,23300,23400,24050,955525,22991932750,248,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22876,23110,21800,21894,22502
1403-08-30,2024-11-20,Wednesday,23350,24050,23350,23750,23900,289451,6857990650,160,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21847,22502,21847,22221,22362
1403-09-03,2024-11-23,Saturday,24100,24600,23850,24600,24500,1045140,25595607450,253,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22549,23017,22315,23017,22923
1403-09-04,2024-11-24,Sunday,25200,25200,24700,25200,25150,1735930,43639655500,318,زدشت,کشت و صنعت دشت خرم دره,فرابورس,23578,23578,23110,23578,23531
1403-09-05,2024-11-25,Monday,25900,25900,25900,25900,25600,357898,9269558200,58,زدشت,کشت و صنعت دشت خرم دره,فرابورس,24233,24233,24233,24233,23952
1403-09-06,2024-11-26,Tuesday,26350,26350,25400,26350,26250,1654882,43440738150,386,زدشت,کشت و صنعت دشت خرم دره,فرابورس,24654,24654,23765,24654,24560
1403-09-07,2024-11-27,Wednesday,26650,26900,26000,26750,26600,475713,12710072400,194,زدشت,کشت و صنعت دشت خرم دره,فرابورس,24935,25169,24326,25028,24888
1403-09-10,2024-11-30,Saturday,27000,27350,25850,26700,26250,1159087,30401961800,347,زدشت,کشت و صنعت دشت خرم دره,فرابورس,25262,25590,24186,24981,24560
