J-Date,Date,Weekday,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1403-07-09,2024-09-30,Monday,11150,11300,11130,11130,11130,7382361,82173677960,260,رنیک,جنرال مکانیک,فرابورس,6014,6095,6004,6004,6004
1403-07-10,2024-10-01,Tuesday,11020,11170,11020,11020,11020,2178764,24015205110,98,رنیک,جنرال مکانیک,فرابورس,5944,6025,5944,5944,5944
1403-07-11,2024-10-02,Wednesday,10910,10910,10910,10910,11020,44854,489357140,6,رنیک,جنرال مکانیک,فرابورس,5885,5885,5885,5885,5944
1403-07-14,2024-10-05,Saturday,10910,10910,10910,10910,10960,693368,7564644880,31,رنیک,جنرال مکانیک,فرابورس,5885,5885,5885,5885,5912
1403-07-15,2024-10-06,Sunday,10860,10860,10860,10860,10890,978869,10630517340,43,رنیک,جنرال مکانیک,فرابورس,5858,5858,5858,5858,5874
1403-07-16,2024-10-07,Monday,10790,10910,10790,10790,10790,7834969,84539813960,795,رنیک,جنرال مکانیک,فرابورس,5820,5885,5820,5820,5820
1403-07-17,2024-10-08,Tuesday,10690,10800,10690,10730,10700,1837217,19659651820,171,رنیک,جنرال مکانیک,فرابورس,5766,5826,5766,5788,5772
1403-07-18,2024-10-09,Wednesday,10620,10800,10610,10800,10800,2171047,23442966610,99,رنیک,جنرال مکانیک,فرابورس,5728,5826,5723,5826,5826
1403-07-21,2024-10-12,Saturday,11100,11120,11040,11120,11120,2139983,23794007760,153,رنیک,جنرال مکانیک,فرابورس,5987,5998,5955,5998,5998
1403-07-22,2024-10-13,Sunday,11350,11450,11340,11450,11450,4969304,56889008680,337,رنیک,جنرال مکانیک,فرابورس,6122,6176,6117,6176,6176
1403-07-23,2024-10-14,Monday,11460,11620,11140,11300,11330,1576598,17869757300,485,رنیک,جنرال مکانیک,فرابورس,6182,6268,6009,6095,6111
1403-07-24,2024-10-15,Tuesday,11210,11580,11200,11450,11410,2740313,31273201950,233,رنیک,جنرال مکانیک,فرابورس,6047,6246,6041,6176,6155
1403-07-25,2024-10-16,Wednesday,11550,11750,11460,11750,11680,2921194,34117544650,303,رنیک,جنرال مکانیک,فرابورس,6230,6338,6182,6338,6300
1403-07-28,2024-10-19,Saturday,11980,11980,11330,11330,11350,2001010,22713708050,188,رنیک,جنرال مکانیک,فرابورس,6462,6462,6111,6111,6122
1403-07-29,2024-10-20,Sunday,11010,11010,11010,11010,11080,1040755,11458712550,88,رنیک,جنرال مکانیک,فرابورس,5939,5939,5939,5939,5977
1403-07-30,2024-10-21,Monday,10750,10750,10750,10750,10930,586204,6301693000,59,رنیک,جنرال مکانیک,فرابورس,5799,5799,5799,5799,5896
1403-08-01,2024-10-22,Tuesday,10610,10620,10610,10610,10610,3137355,33287916550,108,رنیک,جنرال مکانیک,فرابورس,5723,5728,5723,5723,5723
1403-08-02,2024-10-23,Wednesday,10300,10300,10300,10300,10300,1678927,17292948100,60,رنیک,جنرال مکانیک,فرابورس,5556,5556,5556,5556,5556
